"Genus","Species","Subspecies","Strain","Status","LPSN_ID","address","Domain","Phylum","Class","Order","Family","Genus"
"Parashewanella","hymeniacidonis",NA,"202IG2-18; KACC 22256; LMG 32203","VP; sp. nov.; validly published under the ICNP; correct name",26544,"https://lpsn.dsmz.de/species/parashewanella-hymeniacidonis","Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Parashewanella"
"Parashewanella","spongiae",NA,"HJ039; JCM 13830; KCCM 42304","VP; comb. nov.; validly published under the ICNP; correct name",801364,"https://lpsn.dsmz.de/species/parashewanella-spongiae","Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Parashewanella"
"Parashewanella","tropica",NA,"JCM 16653; KCCM 43304; MEBiC05444","VP; sp. nov.; validly published under the ICNP; correct name",5505,"https://lpsn.dsmz.de/species/parashewanella-tropica","Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Parashewanella"
"Parasphingopyxis","algicola",NA,"ATAX6-5; JCM 31719; KACC 18993","VP; sp. nov.; validly published under the ICNP; correct name",796121,"https://lpsn.dsmz.de/species/parasphingopyxis-algicola","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Parasphingopyxis"
"Parasphingopyxis","lamellibrachiae",NA,"DSM 26725; JAMH 132; JCM 15549; NCIMB 14486","VP; sp. nov.; validly published under the ICNP; correct name",790149,"https://lpsn.dsmz.de/species/parasphingopyxis-lamellibrachiae","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Parasphingopyxis"
"Parasphingopyxis","marina",NA,"GrpM-11; JCM 34665; KCCM 43343","VP; sp. nov.; validly published under the ICNP; correct name",22891,"https://lpsn.dsmz.de/species/parasphingopyxis-marina","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Parasphingopyxis"
"Parasphingorhabdus","cellanae",NA,"DSM 112279; JHSY0214; KCTC 82387","VP; sp. nov.; validly published under the ICNP; correct name",29652,"https://lpsn.dsmz.de/species/parasphingorhabdus-cellanae","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Parasphingorhabdus"
"Parasphingorhabdus","flavimaris",NA,"DSM 16223; KCTC 12232; SW-151","VP; comb. nov.; validly published under the ICNP; correct name",5960,"https://lpsn.dsmz.de/species/parasphingorhabdus-flavimaris","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Parasphingorhabdus"
"Parasphingorhabdus","litoris",NA,"DSM 22379; FR1093; IMSNU 14133; JCM 14162; KCTC 12764","VP; comb. nov.; validly published under the ICNP; correct name",5961,"https://lpsn.dsmz.de/species/parasphingorhabdus-litoris","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Parasphingorhabdus"
"Parasphingorhabdus","marina",NA,"DSM 22363; FR1087; IMSNU 14132; JCM 14161; KCTC 12763","VP; comb. nov.; validly published under the ICNP; correct name",5962,"https://lpsn.dsmz.de/species/parasphingorhabdus-marina","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Parasphingorhabdus"
"Parasphingorhabdus","pacifica",NA,"JCM 30177; KMM 9574; NRIC 922","VP; comb. nov.; validly published under the ICNP; correct name",5984,"https://lpsn.dsmz.de/species/parasphingorhabdus-pacifica","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Parasphingorhabdus"
"Parasporobacterium","paucivorans",NA,"DSM 15970; NCCB 100052; SYR1","VL; sp. nov.; validly published under the ICNP; correct name",779174,"https://lpsn.dsmz.de/species/parasporobacterium-paucivorans","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Parasporobacterium"
"Parasulfitobacter","algicola",NA,"1 151; KCTC 72513; MCCC 1H00384","VL; comb. nov.; validly published under the ICNP; correct name",47824,"https://lpsn.dsmz.de/species/parasulfitobacter-algicola","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Parasulfitobacter"
"Parasulfuritortus","cantonensis",NA,"GDMCC 1.1549; JCM 33645; LSR1","VP; sp. nov.; validly published under the ICNP; correct name",17768,"https://lpsn.dsmz.de/species/parasulfuritortus-cantonensis","Bacteria","Pseudomonadota","Betaproteobacteria","Spirillales","Thiobacillaceae","Parasulfuritortus"
"Parasutterella","excrementihominis",NA,"DSM 21040; JCM 15078; YIT 11859","VP; sp. nov.; validly published under the ICNP; correct name",788005,"https://lpsn.dsmz.de/species/parasutterella-excrementihominis","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella"
"Parasutterella","muris",NA,"CLA SR-150; DSM 111000; JCM 37186","VL; sp. nov.; validly published under the ICNP; correct name",64756,"https://lpsn.dsmz.de/species/parasutterella-muris","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella"
"Parasutterella","secunda",NA,"DSM 22575; JCM 16078; YIT 12071","VP; sp. nov.; validly published under the ICNP; correct name",789083,"https://lpsn.dsmz.de/species/parasutterella-secunda","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella"
"Parathalassolituus","penaei",NA,"CCTCC AB 2022321; G-43; KCTC 72750","VP; sp. nov.; validly published under the ICNP; correct name",38273,"https://lpsn.dsmz.de/species/parathalassolituus-penaei","Bacteria","Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Parathalassolituus"
"Paratractidigestivibacter","faecalis",NA,"CCUG 72345; KCTC 15699; KGMB04489","VP; comb. nov.; validly published under the ICNP; correct name",19487,"https://lpsn.dsmz.de/species/paratractidigestivibacter-faecalis","Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Paratractidigestivibacter"
"Paraurantiacibacter","namhicola",NA,"JCM 16345; KCTC 22736; KYW48","VP; comb. nov.; validly published under the ICNP; correct name",12799,"https://lpsn.dsmz.de/species/paraurantiacibacter-namhicola","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Paraurantiacibacter"
"Parazoarcus","communis",NA,"ATCC 51397; DSM 12120; LMG 22127; LMG 9095; SWub3","VL; comb. nov.; validly published under the ICNP; correct name",26739,"https://lpsn.dsmz.de/species/parazoarcus-communis","Bacteria","Pseudomonadota","Betaproteobacteria","Rhodocyclales","Zoogloeaceae","Parazoarcus"
"Paremcibacter","congregatus",NA,"JCM 32378; KCTC 62328; MCCC 1K03526","VP; comb. nov.; validly published under the ICNP; correct name",8863,"https://lpsn.dsmz.de/species/paremcibacter-congregatus","Bacteria","Pseudomonadota","Alphaproteobacteria","Emcibacterales","Emcibacteraceae","Paremcibacter"
"Parendozoicomonas","callyspongiae",NA,"2012CJ34-2; KACC 22641; LMG 32581","VL; sp. nov.; validly published under the ICNP; correct name",44704,"https://lpsn.dsmz.de/species/parendozoicomonas-callyspongiae","Bacteria","Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Parendozoicomonas"
"Parendozoicomonas","haliclonae",NA,"CCM 8713; DSM 103671; LMG 29769; S-B4-1U","VL; sp. nov.; validly published under the ICNP; correct name",797598,"https://lpsn.dsmz.de/species/parendozoicomonas-haliclonae","Bacteria","Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Parendozoicomonas"
"Parenemella","sanctibonifatiensis",NA,"LMG 31623; NCTC 14395; NML 150081","VP; sp. nov.; validly published under the ICNP; correct name",14649,"https://lpsn.dsmz.de/species/parenemella-sanctibonifatiensis","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Parenemella"
"Parerythrobacter","jejuensis",NA,"CNU 1; JCM 16677; KCTC 23090","VP; comb. nov.; validly published under the ICNP; correct name",12852,"https://lpsn.dsmz.de/species/parerythrobacter-jejuensis","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Parerythrobacter"
"Parerythrobacter","lacustris",NA,"GDMCC 1.3163; KCTC 92277; RS5-5","VL; sp. nov.; validly published under the ICNP; correct name",46562,"https://lpsn.dsmz.de/species/parerythrobacter-lacustris","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Parerythrobacter"
"Parerythrobacter","lutipelagi",NA,"GH1-16; KCTC 52845; NBRC 113275","VP; comb. nov.; validly published under the ICNP; correct name",13010,"https://lpsn.dsmz.de/species/parerythrobacter-lutipelagi","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Parerythrobacter"
"Pareuzebyella","sediminis",NA,"KCTC 72152; MCCC 1K03818; S2-4-21","VP; sp. nov.; validly published under the ICNP; correct name",17203,"https://lpsn.dsmz.de/species/pareuzebyella-sediminis","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Pareuzebyella"
"Paroceanicella","profunda",NA,"D4M1; KCTC 72285; MCCC 1K03820","VL; sp. nov.; validly published under the ICNP; correct name",7828,"https://lpsn.dsmz.de/species/paroceanicella-profunda","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Paroceanicella"
"Parolsenella","catena",NA,"2CBEGH3; DSM 105194; JCM 31932","VP; sp. nov.; validly published under the ICNP; correct name",797633,"https://lpsn.dsmz.de/species/parolsenella-catena","Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Parolsenella"
"Parolsenella","massiliensis",NA,"CCUG 71182; CSUR P3237; JCM 33000; Marseille P3237","VP; comb. nov.; validly published under the ICNP; correct name",800401,"https://lpsn.dsmz.de/species/parolsenella-massiliensis","Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Parolsenella"
"Parvibaculum","hydrocarboniclasticum",NA,"DSM 23209; EPR92; JCM 16666","VP; sp. nov.; validly published under the ICNP; correct name",790340,"https://lpsn.dsmz.de/species/parvibaculum-hydrocarboniclasticum","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Parvibaculaceae","Parvibaculum"
"Parvibaculum","indicum",NA,"CCTCC AB 208230; DSM 25305; LMG 24712; MCCC 1A01132; P31","VP; sp. nov.; validly published under the ICNP; correct name",789053,"https://lpsn.dsmz.de/species/parvibaculum-indicum","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Parvibaculaceae","Parvibaculum"
"Parvibaculum","lavamentivorans",NA,"DS-1; DSM 13023; NCIMB 13966","VP; sp. nov.; validly published under the ICNP; correct name",779176,"https://lpsn.dsmz.de/species/parvibaculum-lavamentivorans","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Parvibaculaceae","Parvibaculum"
"Parvibium","lacunae",NA,"BCRC 81053; KCTC 52814; KMB; KMB9; LMG 30055","VP; sp. nov.; validly published under the ICNP; correct name",797650,"https://lpsn.dsmz.de/species/parvibium-lacunae","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Parvibium"
"Parvicella","tangerina",NA,"AS29M-1; CECT 30217; LMG 32344","VP; sp. nov.; validly published under the ICNP; correct name",29880,"https://lpsn.dsmz.de/species/parvicella-tangerina","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Parvicellaceae","Parvicella"
"Parvimonas","micra",NA,"ATCC 33270; CCUG 46357; CIP 105294; DSM 20468; GIFU 7824; JCM 12970; NCTC 11808; VPI 5464","VP; comb. nov.; validly published under the ICNP; correct name",785693,"https://lpsn.dsmz.de/species/parvimonas-micra","Bacteria","Bacillota","Clostridia","Tissierellales","Peptoniphilaceae","Parvimonas"
"Parvimonas","parva",NA,"CCOS 1934; CCUG 74294; DSM 110786; S3374","VP; sp. nov.; validly published under the ICNP; correct name",24908,"https://lpsn.dsmz.de/species/parvimonas-parva","Bacteria","Bacillota","Clostridia","Tissierellales","Peptoniphilaceae","Parvimonas"
"Parviterribacter","kavangonensis",NA,"D16/0/H6; DSM 25205; LMG 26950","VP; sp. nov.; validly published under the ICNP; correct name",793793,"https://lpsn.dsmz.de/species/parviterribacter-kavangonensis","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Parviterribacteraceae","Parviterribacter"
"Parviterribacter","multiflagellatus",NA,"A22/0/F9_1; DSM 25204; LMG 26949","VP; sp. nov.; validly published under the ICNP; correct name",793794,"https://lpsn.dsmz.de/species/parviterribacter-multiflagellatus","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Parviterribacteraceae","Parviterribacter"
"Parvivirga","hydrogeniphila",NA,"Es71-Z0120; JCM 39246; VKM B-3556","VL; sp. nov.; validly published under the ICNP; correct name",38821,"https://lpsn.dsmz.de/species/parvivirga-hydrogeniphila","Bacteria","Actinomycetota","Coriobacteriia","Anaerosomatales","Anaerosomataceae","Parvivirga"
"Parvularcula","bermudensis",NA,"ATCC BAA-594; HTCC 2503; KCTC 12087","VP; sp. nov.; validly published under the ICNP; correct name",784575,"https://lpsn.dsmz.de/species/parvularcula-bermudensis","Bacteria","Pseudomonadota","Alphaproteobacteria","Parvularculales","Parvularculaceae","Parvularcula"
"Parvularcula","dongshanensis",NA,"CCTCC AB 2010355; LMG 26158; MCCC 1A06534; SH25","VP; sp. nov.; validly published under the ICNP; correct name",790888,"https://lpsn.dsmz.de/species/parvularcula-dongshanensis","Bacteria","Pseudomonadota","Alphaproteobacteria","Parvularculales","Parvularculaceae","Parvularcula"
"Parvularcula","lutaonensis",NA,"BCRC 17814; CC-MMS-1; KCTC 22245","VP; sp. nov.; validly published under the ICNP; correct name",787871,"https://lpsn.dsmz.de/species/parvularcula-lutaonensis","Bacteria","Pseudomonadota","Alphaproteobacteria","Parvularculales","Parvularculaceae","Parvularcula"
"Parvularcula","marina",NA,"CCTCC AB 2018345; KCTC 62795; MCCC 1K03505; SM1705","VP; sp. nov.; validly published under the ICNP; correct name",5260,"https://lpsn.dsmz.de/species/parvularcula-marina","Bacteria","Pseudomonadota","Alphaproteobacteria","Parvularculales","Parvularculaceae","Parvularcula"
"Parvularcula","maris",NA,"BGMRC 90; KCTC 92591; MCCC 1K08100","VP; sp. nov.; validly published under the ICNP; correct name",37195,"https://lpsn.dsmz.de/species/parvularcula-maris","Bacteria","Pseudomonadota","Alphaproteobacteria","Parvularculales","Parvularculaceae","Parvularcula"
"Parvularcula","mediterranea",NA,"CCM 9032; NCAIM B.02654; ZS-1/3","VP; sp. nov.; validly published under the ICNP; correct name",17519,"https://lpsn.dsmz.de/species/parvularcula-mediterranea","Bacteria","Pseudomonadota","Alphaproteobacteria","Parvularculales","Parvularculaceae","Parvularcula"
"Pasteurella","aerogenes",NA,"ATCC 27883; CCUG 27904; CCUG 9995; CIP 80.14; DSM 10153","VL; sp. nov.; validly published under the ICNP; correct name",779178,"https://lpsn.dsmz.de/species/pasteurella-aerogenes","Bacteria","Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Pasteurella"
"Pasteurella","bettyae",NA,"50; A99 and A271; ATCC 23273; CCUG 2042; CDC 41-5568; CIP 102636; DSM 23000; NCTC 10535","VP; sp. nov.; validly published under the ICNP; correct name",784579,"https://lpsn.dsmz.de/species/pasteurella-bettyae","Bacteria","Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Pasteurella"
"Pasteurella","caballi",NA,"83851; ATCC 49197; CCUG 28833; CIP 103915; DSM 22973","VL; sp. nov.; validly published under the ICNP; correct name",784580,"https://lpsn.dsmz.de/species/pasteurella-caballi","Bacteria","Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Pasteurella"
"Pasteurella","canis",NA,"ATCC 43326; CCUG 12400; CIP 103294; DSM 22968; NCTC 11621","VP; sp. nov.; validly published under the ICNP; correct name",779179,"https://lpsn.dsmz.de/species/pasteurella-canis","Bacteria","Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Pasteurella"
"Pasteurella","dagmatis",NA,"ATCC 43325; CCUG 12397; CIP 103293; DSM 22969; NCTC 11617","VP; sp. nov.; validly published under the ICNP; correct name",784581,"https://lpsn.dsmz.de/species/pasteurella-dagmatis","Bacteria","Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Pasteurella"
"Pasteurella","langaaensis",NA,"ATCC 43328; CCUG 15566; CIP 102678; DSM 22999; NCTC 11411","VP; sp. nov.; validly published under the ICNP; correct name",784586,"https://lpsn.dsmz.de/species/pasteurella-langaaensis","Bacteria","Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Pasteurella"
"Pasteurella","mairii",NA,"68; A10; ATCC 49633; CCUG 27189; CIP 103902; D1187; DSM 17480; LPHL 5143/70; NCTC 10699","VP; sp. nov.; validly published under the ICNP; correct name",779181,"https://lpsn.dsmz.de/species/pasteurella-mairii","Bacteria","Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Pasteurella"
"Pasteurella","multocida","gallicida","ATCC 51689; CCUG 17978; CIP 103285; DSM 23120; NCTC 10204","VP; subsp. nov.; validly published under the ICNP; correct name",784589,"https://lpsn.dsmz.de/subspecies/pasteurella-multocida-gallicida","Bacteria","Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Pasteurella"
"Pasteurella","multocida","multocida","ATCC 43137; CCUG 17976 B; CCUG 43504; CIP 103286; DSM 16031; LMG 2851; NCTC 10322","VL; subsp. nov.; validly published under the ICNP; correct name",779183,"https://lpsn.dsmz.de/subspecies/pasteurella-multocida-multocida","Bacteria","Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Pasteurella"
"Pasteurella","multocida","septica","ATCC 51687; CCUG 17977; CIP A125; DSM 23071; NCTC 11995","VP; subsp. nov.; validly published under the ICNP; correct name",784590,"https://lpsn.dsmz.de/subspecies/pasteurella-multocida-septica","Bacteria","Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Pasteurella"
"Pasteurella","oralis",NA,"CCM 7950; CCUG 19794; DSM 26425; MCCM 102; P683; strain 23193","VP; sp. nov.; validly published under the ICNP; correct name",789952,"https://lpsn.dsmz.de/species/pasteurella-oralis","Bacteria","Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Pasteurella"
"Pasteurella","skyensis",NA,"95A1; DSM 24204; NCIMB 13593; NCTC 13204","VP; sp. nov.; validly published under the ICNP; correct name",784593,"https://lpsn.dsmz.de/species/pasteurella-skyensis","Bacteria","Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Pasteurella"
"Pasteurella","stomatis",NA,"ATCC 43327; CCUG 17979; CCUG 48849; CIP 102680; DSM 23102; NCTC 11623","VP; sp. nov.; validly published under the ICNP; correct name",784594,"https://lpsn.dsmz.de/species/pasteurella-stomatis","Bacteria","Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Pasteurella"
"Pasteurella","testudinis",NA,"ATCC 33688; CCUG 19802; CIP 82.117; DSM 23072; NCTC 12150; UCD 90-23-79n","VP; sp. nov.; validly published under the ICNP; correct name",784595,"https://lpsn.dsmz.de/species/pasteurella-testudinis","Bacteria","Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Pasteurella"
"Pasteuria","nishizawae",NA,"not cultivated; the type descriptive material consists of the descriptions and illustrations in the paper by Sayre et al. 1991","VL; sp. nov.; validly published under the ICNP; correct name",784598,"https://lpsn.dsmz.de/species/pasteuria-nishizawae","Bacteria","Bacillota","Bacilli","Caryophanales","Pasteuriaceae","Pasteuria"
"Pasteuria","penetrans",NA,"not cultivated axenically; the type descriptive materiel consists of the descriptions and illustrations in the paper by Sayre and Starr 1985","VL; sp. nov., nom. rev.; validly published under the ICNP; correct name",784599,"https://lpsn.dsmz.de/species/pasteuria-penetrans","Bacteria","Bacillota","Bacilli","Caryophanales","Pasteuriaceae","Pasteuria"
"Pasteuria","ramosa",NA,"description; the description of Metchnikoff 1888, as amended by Starr et al. 1983, serving as type","VL; sp. nov.; validly published under the ICNP, conserved name; correct name",779186,"https://lpsn.dsmz.de/species/pasteuria-ramosa","Bacteria","Bacillota","Bacilli","Caryophanales","Pasteuriaceae","Pasteuria"
"Pasteuria","thornei",NA,"description; has not been cultivated axenically. The type descriptive material consists of the descriptions and illustrations in the paper by Starr and Sayre 1988.","VL; sp. nov.; validly published under the ICNP; correct name",784600,"https://lpsn.dsmz.de/species/pasteuria-thornei","Bacteria","Bacillota","Bacilli","Caryophanales","Pasteuriaceae","Pasteuria"
"Patiriisocius","hiemis",NA,"CCM 9333; CECT 30795; W242","VL; sp. nov.; validly published under the ICNP; correct name",49407,"https://lpsn.dsmz.de/species/patiriisocius-hiemis","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Patiriisocius"
"Patiriisocius","marinistellae",NA,"JCM 33344; KCTC 72225; KK4","VP; sp. nov.; validly published under the ICNP; correct name",8212,"https://lpsn.dsmz.de/species/patiriisocius-marinistellae","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Patiriisocius"
"Patiriisocius","marinus",NA,"IMCC 12008; KCTC 32322; NBRC 109484","VP; comb. nov.; validly published under the ICNP; correct name",8213,"https://lpsn.dsmz.de/species/patiriisocius-marinus","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Patiriisocius"
"Patulibacter","americanus",NA,"ATCC BAA-1038; CP177-2; DSM 16676; JCM 16550","VP; sp. nov.; validly published under the ICNP; correct name",787693,"https://lpsn.dsmz.de/species/patulibacter-americanus","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Patulibacteraceae","Patulibacter"
"Patulibacter","brassicae",NA,"CICC 24108; JCM 32755; KCTC 39817; SD","VP; sp. nov.; validly published under the ICNP; correct name",794869,"https://lpsn.dsmz.de/species/patulibacter-brassicae","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Patulibacteraceae","Patulibacter"
"Patulibacter","ginsengiterrae",NA,"CECT 7603; DSM 25990; JCM 31707; KCTC 19427; P4-5","VP; sp. nov.; validly published under the ICNP; correct name",789747,"https://lpsn.dsmz.de/species/patulibacter-ginsengiterrae","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Patulibacteraceae","Patulibacter"
"Patulibacter","medicamentivorans",NA,"CECT 8141; DSM 25962; I11","VP; sp. nov.; validly published under the ICNP; correct name",790937,"https://lpsn.dsmz.de/species/patulibacter-medicamentivorans","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Patulibacteraceae","Patulibacter"
"Patulibacter","minatonensis",NA,"DSM 18081; JCM 12834; KV-614; NBRC 100761; NRRL B-24346","VP; sp. nov.; validly published under the ICNP; correct name",779188,"https://lpsn.dsmz.de/species/patulibacter-minatonensis","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Patulibacteraceae","Patulibacter"
"Paucidesulfovibrio","capillatus",NA,"CIP 107483; DSM 14982; MET 2","VP; comb. nov.; validly published under the ICNP; correct name",17485,"https://lpsn.dsmz.de/species/paucidesulfovibrio-capillatus","Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Paucidesulfovibrio"
"Paucidesulfovibrio","gracilis",NA,"ATCC BAA-904; DSM 16080; SRL6146","VP; comb. nov.; validly published under the ICNP; correct name",17455,"https://lpsn.dsmz.de/species/paucidesulfovibrio-gracilis","Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Paucidesulfovibrio"
"Paucidesulfovibrio","longus",NA,"ATCC 51456; DSM 6739; SEBR 2582","VP; comb. nov.; validly published under the ICNP; correct name",17456,"https://lpsn.dsmz.de/species/paucidesulfovibrio-longus","Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Paucidesulfovibrio"
"Paucihalobacter","ruber",NA,"CGMCC 1.17149; CWB-1; KCTC 72450","VP; sp. nov.; validly published under the ICNP; correct name",12789,"https://lpsn.dsmz.de/species/paucihalobacter-ruber","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Paucihalobacter"
"Paucilactobacillus","hokkaidonensis",NA,"DSM 26202; JCM 18461; LOOC260","VP; comb. nov.; validly published under the ICNP; correct name",10838,"https://lpsn.dsmz.de/species/paucilactobacillus-hokkaidonensis","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Paucilactobacillus"
"Paucilactobacillus","kaifaensis",NA,"778-3; CCM 8929; LMG 31177; NCIMB 15191","VP; comb. nov.; validly published under the ICNP; correct name",10690,"https://lpsn.dsmz.de/species/paucilactobacillus-kaifaensis","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Paucilactobacillus"
"Paucilactobacillus","nenjiangensis",NA,"11102; LMG 27192; NCIMB 14833","VP; comb. nov.; validly published under the ICNP; correct name",10848,"https://lpsn.dsmz.de/species/paucilactobacillus-nenjiangensis","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Paucilactobacillus"
"Paucilactobacillus","oligofermentans",NA,"AMKR18; CCUG 52263; DSM 15707; JCM 16175; LMG 22743","VP; comb. nov.; validly published under the ICNP; correct name",10786,"https://lpsn.dsmz.de/species/paucilactobacillus-oligofermentans","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Paucilactobacillus"
"Paucilactobacillus","suebicus",NA,"ATCC 49375; CCUG 32233; CIP 103411; DSM 5007; I; JCM 9504; KCTC 3549; LMG 11408; WC-t4-15","VP; comb. nov.; validly published under the ICNP; correct name",10818,"https://lpsn.dsmz.de/species/paucilactobacillus-suebicus","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Paucilactobacillus"
"Paucilactobacillus","vaccinostercus",NA,"ATCC 33310; CCUG 30723; CIP 102807; DSM 20634; JCM 1716; LMG 9215; NCIB 11808; NCIMB 11808; NRIC 1075; TUA 055B; X-94","VP; comb. nov.; validly published under the ICNP; correct name",10716,"https://lpsn.dsmz.de/species/paucilactobacillus-vaccinostercus","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Paucilactobacillus"
"Paucilactobacillus","wasatchensis",NA,"DSM 29958; LMG 28678; WDC04","VP; comb. nov.; validly published under the ICNP; correct name",10862,"https://lpsn.dsmz.de/species/paucilactobacillus-wasatchensis","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Paucilactobacillus"
"Paucimonas","lemoignei",NA,"ATCC 17989; CCUG 2114; CIP 103794; DSM 7445; LMG 2207; NCTC 10937","VP; comb. nov.; validly published under the ICNP; correct name",779190,"https://lpsn.dsmz.de/species/paucimonas-lemoignei","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Paucimonas"
"Paucisalibacillus","globulus",NA,"B 22; CIP 108857; DSM 18846; LMG 23148","VP; sp. nov.; validly published under the ICNP; correct name",785303,"https://lpsn.dsmz.de/species/paucisalibacillus-globulus","Bacteria","Bacillota","Bacilli","Caryophanales","Bacillaceae","Paucisalibacillus"
"Pauljensenia","hongkongensis",NA,"CCUG 48484; CIP 107949; DSM 15629; HKU8; LMG 21939","VL; comb. nov.; validly published under the ICNP; correct name",798111,"https://lpsn.dsmz.de/species/pauljensenia-hongkongensis","Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Pauljensenia"
