"Genus","Species","Subspecies","Strain","Status","LPSN_ID","address"
"Rivularia","maillardii","simplex","Figure 76 in Table 8","Form; new form; validly published under the ICN (Botanical Code); correct name","31516","https://lpsn.dsmz.de/form/rivularia-maillardii-simplex"
"Rivularia","mamillata",NA,"3829","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","44798","https://lpsn.dsmz.de/species/rivularia-mamillata"
"Rivularia","mehrae",NA,"Government College Vasishta 4327","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","45207","https://lpsn.dsmz.de/species/rivularia-mehrae"
"Rivularia","minutula","flagellifera",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","39312","https://lpsn.dsmz.de/variety/rivularia-minutula-flagellifera"
"Rivularia","moesica",NA,"Figure 4 in Plate XV","Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","41434","https://lpsn.dsmz.de/species/rivularia-moesica"
"Rivularia","piae",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","41328","https://lpsn.dsmz.de/species/rivularia-piae"
"Rivularia","planctonica",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49910","https://lpsn.dsmz.de/species/rivularia-planctonica"
"Rivularia","punctulata",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","52307","https://lpsn.dsmz.de/species/rivularia-punctulata"
"Rivularia","rabenhorstii",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","53350","https://lpsn.dsmz.de/species/rivularia-rabenhorstii"
"Rivularia","radians",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","53378","https://lpsn.dsmz.de/species/rivularia-radians"
"Rivularia","rivularis",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","52505","https://lpsn.dsmz.de/species/rivularia-rivularis"
"Rivularia","rufescens",NA,NA,"Species; nom. nov.; validly published under the ICN (Botanical Code); correct name","28186","https://lpsn.dsmz.de/species/rivularia-rufescens"
"Rivularia","sphaerica",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49476","https://lpsn.dsmz.de/species/rivularia-sphaerica"
"Rivularia","tadeuszii",NA,"L.P.B.V. 0153","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","41429","https://lpsn.dsmz.de/species/rivularia-tadeuszii"
"Rivularia","theodorii",NA,"Coll. L. P.B. V 0159","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","41430","https://lpsn.dsmz.de/species/rivularia-theodorii"
"Rivularia","thermalis",NA,"TB762044","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","51375","https://lpsn.dsmz.de/species/rivularia-thermalis"
"Rivularia","varia",NA,"Figure 5 in Plate 1; kept in the authors’ Herbarium in the Botany Department, Dacca University","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","51396","https://lpsn.dsmz.de/species/rivularia-varia"
"Rivularia","vieillardii","javanica",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56303","https://lpsn.dsmz.de/variety/rivularia-vieillardii-javanica"
"Rivularia","vieillardii","solida","Figure 85 in Plate 9","Form; new form; validly published under the ICN (Botanical Code); correct name","31517","https://lpsn.dsmz.de/form/rivularia-vieillardii-solida"
"Sacconema","homoiochlamys",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","51641","https://lpsn.dsmz.de/species/sacconema-homoiochlamys"
"Sacconema","rupestre",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","8103","https://lpsn.dsmz.de/species/sacconema-rupestre"
"Aetokthonos","hydrillicola",NA,"217986; CCALA 1050; NMNH 217986; US 217986; US Algal collection 217986","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","6632","https://lpsn.dsmz.de/species/aetokthonos-hydrillicola"
"Arthrosiphon","grevillei",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","48721","https://lpsn.dsmz.de/species/arthrosiphon-grevillei"
"Brachytrichia","affinis",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","41475","https://lpsn.dsmz.de/species/brachytrichia-affinis"
"Brachytrichia","balani","purpurea",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","50024","https://lpsn.dsmz.de/form/brachytrichia-balani-purpurea"
"Brachytrichia","codii",NA,"Herb. Univ. Calif. no. 262726","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","31927","https://lpsn.dsmz.de/species/brachytrichia-codii"
"Brachytrichia","lloydii",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","27867","https://lpsn.dsmz.de/species/brachytrichia-lloydii"
"Brachytrichia","quoyi",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","8093","https://lpsn.dsmz.de/species/brachytrichia-quoyi"
"Brasilonema","angustatum",NA,"BISH 751683; HA4187-MV1","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","6858","https://lpsn.dsmz.de/species/brasilonema-angustatum"
"Brasilonema","bromeliae",NA,"BRNM 1332; SPC951","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","6555","https://lpsn.dsmz.de/species/brasilonema-bromeliae"
"Brasilonema","epidendron",NA,"BRNM HY1333","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","29321","https://lpsn.dsmz.de/species/brasilonema-epidendron"
"Brasilonema","geniculatum",NA,"OL 100180; UPOC 151/2014","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","37392","https://lpsn.dsmz.de/species/brasilonema-geniculatum"
"Brasilonema","lichenoides",NA,"168/2015; OLM 9226","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","6859","https://lpsn.dsmz.de/species/brasilonema-lichenoides"
"Brasilonema","octagenarum",NA,"BRNM HY1416; UFV-E1","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","6700","https://lpsn.dsmz.de/species/brasilonema-octagenarum"
"Brasilonema","ornatum",NA,"Figure 10a-d","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","29343","https://lpsn.dsmz.de/species/brasilonema-ornatum"
"Brasilonema","robertilamii",NA,"PL XVI, f. 78 à 84","Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","29325","https://lpsn.dsmz.de/species/brasilonema-robertilamii"
"Brasilonema","sennae",NA,"CENA 114","Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","20946","https://lpsn.dsmz.de/species/brasilonema-sennae"
"Brasilonema","terrestre",NA,"SP 399777","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","29319","https://lpsn.dsmz.de/species/brasilonema-terrestre"
"Coleodesmiopsis","fremyi",NA,"Raj College Burdwan High Altitude Cyanophyta S.R. (1974) 4(D)","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","30355","https://lpsn.dsmz.de/species/coleodesmiopsis-fremyi"
"Colteronema","funebre",NA,"177","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","6604","https://lpsn.dsmz.de/species/colteronema-funebre"
"Croatella","lithophila",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","18657","https://lpsn.dsmz.de/species/croatella-lithophila"
"Cronbergia","amazonensis",NA,"SP 470029","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","37403","https://lpsn.dsmz.de/species/cronbergia-amazonensis"
"Cronbergia","paucicellularis",NA,"Figure 6","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","16266","https://lpsn.dsmz.de/species/cronbergia-paucicellularis"
"Cronbergia","planctonica",NA,"Figure 7a","Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","16268","https://lpsn.dsmz.de/species/cronbergia-planctonica"
"Cronbergia","siamensis",NA,"CCALA 756; SAG 11.82; SAG B11.82","Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","6675","https://lpsn.dsmz.de/species/cronbergia-siamensis"
"Cyanophiothrix","epibryon",NA,"Figure 1","Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","39183","https://lpsn.dsmz.de/species/cyanophiothrix-epibryon"
"Cyanophiothrix","epidendron",NA,"SP 400881","Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","39184","https://lpsn.dsmz.de/species/cyanophiothrix-epidendron"
"Cyanophiothrix","hansgirgii",NA,"20.X.95","Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","39185","https://lpsn.dsmz.de/species/cyanophiothrix-hansgirgii"
"Dillwynella","brebissonii",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","52336","https://lpsn.dsmz.de/species/dillwynella-brebissonii"
"Dillwynella","cespitosa",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","47433","https://lpsn.dsmz.de/species/dillwynella-cespitosa"
"Dillwynella","minor",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","47434","https://lpsn.dsmz.de/species/dillwynella-minor"
"Dillwynella","mirabilis",NA,NA,"Species; sp. nov., nom. rev.; validly published under the ICN (Botanical Code); correct name","47369","https://lpsn.dsmz.de/species/dillwynella-mirabilis"
"Dillwynella","radiosa",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","52335","https://lpsn.dsmz.de/species/dillwynella-radiosa"
"Dillwynella","stuposa",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","53372","https://lpsn.dsmz.de/species/dillwynella-stuposa"
"Dillwynella","wrangelii",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","47435","https://lpsn.dsmz.de/species/dillwynella-wrangelii"
"Diplocolon","codii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","50528","https://lpsn.dsmz.de/species/diplocolon-codii"
"Diplocolon","heppii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","18540","https://lpsn.dsmz.de/species/diplocolon-heppii"
"Drilosiphon","julianus",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49046","https://lpsn.dsmz.de/species/drilosiphon-julianus"
"Eoplectonema","minimum",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","45350","https://lpsn.dsmz.de/species/eoplectonema-minimum"
"Ewamiania","thermalis",NA,"BRI AQ522229","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","7976","https://lpsn.dsmz.de/species/ewamiania-thermalis"
"Gloeochlamys","simmeri",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","47310","https://lpsn.dsmz.de/species/gloeochlamys-simmeri"
"Herpyzonema","intermedium",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","8129","https://lpsn.dsmz.de/species/herpyzonema-intermedium"
"Herpyzonema","pulverulentum",NA,"BCF A-172-7; Figure 2-14","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","39847","https://lpsn.dsmz.de/species/herpyzonema-pulverulentum"
"Iningainema","pulvinus",NA,"BRI AQ522230; ES0614","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","6747","https://lpsn.dsmz.de/species/iningainema-pulvinus"
"Iningainema","tapete",NA,"BLCC-T55; ULC 575; US 227647","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","17750","https://lpsn.dsmz.de/species/iningainema-tapete"
"Iyengariella","endolithica",NA,"88-EMIC; 88-EMl; Figs 2a 3 A B 6; Figure 2a3ab6","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","40426","https://lpsn.dsmz.de/species/iyengariella-endolithica"
"Iyengariella","tirupatiensis",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","8063","https://lpsn.dsmz.de/species/iyengariella-tirupatiensis"
"Kalymmatonema","chimaera",NA,"SBBG 238562; SNI-TA29-BJ21","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","66678","https://lpsn.dsmz.de/species/kalymmatonema-chimaera"
"Kalymmatonema","desertorum",NA,"FI5-JRJ03; SBBG 262386","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","66679","https://lpsn.dsmz.de/species/kalymmatonema-desertorum"
"Kalymmatonema","ethiopiense",NA,"CBFS A-243-1","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","66680","https://lpsn.dsmz.de/species/kalymmatonema-ethiopiense"
"Kalymmatonema","gypsitolerans",NA,"CBFS A-244-1","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","66681","https://lpsn.dsmz.de/species/kalymmatonema-gypsitolerans"
"Kalymmatonema","mateoae",NA,"FCME CCC68","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","66683","https://lpsn.dsmz.de/species/kalymmatonema-mateoae"
"Kalymmatonema","oahuense",NA,"CBFS A-246-1","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","66684","https://lpsn.dsmz.de/species/kalymmatonema-oahuense"
"Kyrtuthrix","dalmatica","epilithica","Figure 3c","Form; new form; validly published under the ICN (Botanical Code); correct name","51757","https://lpsn.dsmz.de/form/kyrtuthrix-dalmatica-epilithica"
"Kyrtuthrix","huatulcensis",NA,"C708; C708 M11 clone1+2+3; FCME-PTM C708; FCME-PTM! C708 M11","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","37413","https://lpsn.dsmz.de/species/kyrtuthrix-huatulcensis"
"Kyrtuthrix","maculans",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","12413","https://lpsn.dsmz.de/species/kyrtuthrix-maculans"
"Mastigocladopsis","jogensis",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","8064","https://lpsn.dsmz.de/species/mastigocladopsis-jogensis"
"Mastigocladopsis","repens",NA,"BCF 172-6","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","6770","https://lpsn.dsmz.de/species/mastigocladopsis-repens"
"Mastigocladopsis","sogalensis",NA,"KUDB-SOG/85/3","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","51356","https://lpsn.dsmz.de/species/mastigocladopsis-sogalensis"
"Palaeoscytonema","indicum",NA,"Figure 12 in Plate 2","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","41822","https://lpsn.dsmz.de/species/palaeoscytonema-indicum"
"Palaeoscytonema","intermingla",NA,"Figure 22 in Plate 3","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","41826","https://lpsn.dsmz.de/species/palaeoscytonema-intermingla"
"Palaeoscytonema","misrae",NA,"Figure 13 in Plate 2","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","41785","https://lpsn.dsmz.de/species/palaeoscytonema-misrae"
"Palaeoscytonema","moorhousei",NA,"GF-10; GS 33321","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","41941","https://lpsn.dsmz.de/species/palaeoscytonema-moorhousei"
"Palaeoscytonema","srivastavae",NA,"Slide 4939","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","42003","https://lpsn.dsmz.de/species/palaeoscytonema-srivastavae"
"Parenchymorpha","xishanica",NA,"AST 76-740","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","8007","https://lpsn.dsmz.de/species/parenchymorpha-xishanica"
"Petalonema","alatum","indicum",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56171","https://lpsn.dsmz.de/variety/petalonema-alatum-indicum"
"Petalonema","crassum",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","49964","https://lpsn.dsmz.de/species/petalonema-crassum"
"Petalonema","crustaceum",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","50573","https://lpsn.dsmz.de/species/petalonema-crustaceum"
"Petalonema","densum","africanum",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","50321","https://lpsn.dsmz.de/variety/petalonema-densum-africanum"
"Petalonema","fluminale",NA,"ZW 50421","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","40442","https://lpsn.dsmz.de/species/petalonema-fluminale"
"Petalonema","incrustans",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","37461","https://lpsn.dsmz.de/species/petalonema-incrustans"
"Petalonema","involvens","elongatum","Figure 46 in Table 4","Variety; new variety; validly published under the ICN (Botanical Code); correct name","38614","https://lpsn.dsmz.de/variety/petalonema-involvens-elongatum"
"Petalonema","involvens","sierraleonensis","2106","Variety; new variety; validly published under the ICN (Botanical Code); correct name","48886","https://lpsn.dsmz.de/variety/petalonema-involvens-sierraleonensis"
"Petalonema","pulchrum",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","36136","https://lpsn.dsmz.de/species/petalonema-pulchrum"
"Petalonema","simmeri",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","49967","https://lpsn.dsmz.de/species/petalonema-simmeri"
"Petalonema","velutinum",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","49965","https://lpsn.dsmz.de/species/petalonema-velutinum"
"Ramivaginalis","uralensis",NA,"Figure 11d*; R3mn-st-1B","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","25497","https://lpsn.dsmz.de/species/ramivaginalis-uralensis"
"Scytonema","adhikaryi",NA,"CAL 54; CAL Alg. 054","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","37402","https://lpsn.dsmz.de/species/scytonema-adhikaryi"
"Scytonema","alatum","majus",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","55976","https://lpsn.dsmz.de/form/scytonema-alatum-majus"
"Scytonema","ambikapurense",NA,"NAIMCC CC-358; TPJ-3","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","52924","https://lpsn.dsmz.de/species/scytonema-ambikapurense"
"Scytonema","amplum","hibernicum",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","50105","https://lpsn.dsmz.de/form/scytonema-amplum-hibernicum"
"Scytonema","andradeana",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","48749","https://lpsn.dsmz.de/species/scytonema-andradeana"
"Scytonema","arcangelii","longiarticulatum",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","55194","https://lpsn.dsmz.de/variety/scytonema-arcangelii-longiarticulatum"
"Scytonema","arcangelii","minus",NA,"Form; new form; validly published under the ICN (Botanical Code); correct name","55965","https://lpsn.dsmz.de/form/scytonema-arcangelii-minus"
"Scytonema","azureum",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","50512","https://lpsn.dsmz.de/species/scytonema-azureum"
"Scytonema","bewsii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49890","https://lpsn.dsmz.de/species/scytonema-bewsii"
"Scytonema","bharadwajae",NA,NA,"Species; nom. nov.; validly published under the ICN (Botanical Code); correct name","51568","https://lpsn.dsmz.de/species/scytonema-bharadwajae"
"Scytonema","bilaspurense",NA,"MCC 2867","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","17059","https://lpsn.dsmz.de/species/scytonema-bilaspurense"
"Scytonema","bivaginatum",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","55634","https://lpsn.dsmz.de/species/scytonema-bivaginatum"
"Scytonema","boergesenii",NA,"131","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","42547","https://lpsn.dsmz.de/species/scytonema-boergesenii"
"Scytonema","bohneri","minus","Materia typica in Departmento Botanico Universitatis Allahabad dicti, Allahabad, India deposita. Numerus speciminis M.G. Alg. 2","Variety; new variety; validly published under the ICN (Botanical Code); correct name","56045","https://lpsn.dsmz.de/variety/scytonema-bohneri-minus"
"Scytonema","bohnerii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","7076","https://lpsn.dsmz.de/species/scytonema-bohnerii"
"Scytonema","bouteillei",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","20434","https://lpsn.dsmz.de/species/scytonema-bouteillei"
"Scytonema","bruneum",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49973","https://lpsn.dsmz.de/species/scytonema-bruneum"
"Scytonema","burmanicum",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","43394","https://lpsn.dsmz.de/species/scytonema-burmanicum"
"Scytonema","calcicola",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","46727","https://lpsn.dsmz.de/species/scytonema-calcicola"
"Scytonema","caldarium","terrestre",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56219","https://lpsn.dsmz.de/variety/scytonema-caldarium-terrestre"
"Scytonema","capitatum",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","44807","https://lpsn.dsmz.de/species/scytonema-capitatum"
"Scytonema","carolinianum",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","32297","https://lpsn.dsmz.de/species/scytonema-carolinianum"
"Scytonema","catenulum",NA,"1556","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","38740","https://lpsn.dsmz.de/species/scytonema-catenulum"
"Scytonema","chengii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49566","https://lpsn.dsmz.de/species/scytonema-chengii"
"Scytonema","chiastum","minor",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","56123","https://lpsn.dsmz.de/variety/scytonema-chiastum-minor"
"Scytonema","chiastum","minor","no figure","Form; new form; validly published under the ICN (Botanical Code); correct name","48846","https://lpsn.dsmz.de/form/scytonema-chiastum-minor"
"Scytonema","chorae",NA,"SP 427934","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","37445","https://lpsn.dsmz.de/species/scytonema-chorae"
"Scytonema","ciferrii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","45188","https://lpsn.dsmz.de/species/scytonema-ciferrii"
"Scytonema","cincinnatum",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","39940","https://lpsn.dsmz.de/species/scytonema-cincinnatum"
"Scytonema","claviforme",NA,"KC 88076","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","52902","https://lpsn.dsmz.de/species/scytonema-claviforme"
"Scytonema","coactile","minus",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","50143","https://lpsn.dsmz.de/variety/scytonema-coactile-minus"
"Scytonema","coactile","thermale",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","55327","https://lpsn.dsmz.de/variety/scytonema-coactile-thermale"
"Scytonema","coloratum",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","47748","https://lpsn.dsmz.de/species/scytonema-coloratum"
"Scytonema","conardii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","51669","https://lpsn.dsmz.de/species/scytonema-conardii"
"Scytonema","conchophilum",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","50559","https://lpsn.dsmz.de/species/scytonema-conchophilum"
"Scytonema","consociatum",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","55134","https://lpsn.dsmz.de/species/scytonema-consociatum"
"Scytonema","cookei",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","50955","https://lpsn.dsmz.de/species/scytonema-cookei"
"Scytonema","costaricense",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","51492","https://lpsn.dsmz.de/species/scytonema-costaricense"
"Scytonema","crassum","indicum","S.M.F. Silva 8","Variety; new variety; validly published under the ICN (Botanical Code); correct name","40343","https://lpsn.dsmz.de/variety/scytonema-crassum-indicum"
"Scytonema","crassum","majus","A371","Variety; new variety; validly published under the ICN (Botanical Code); correct name","45337","https://lpsn.dsmz.de/variety/scytonema-crassum-majus"
"Scytonema","crispum","aethiopicum",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","38135","https://lpsn.dsmz.de/variety/scytonema-crispum-aethiopicum"
"Scytonema","crispum","minus","Mr. Y. C. Wang's collection, No. 76 and 77, in the Herbarium of National Tsing Hua University, Peiping, China","Variety; new variety; validly published under the ICN (Botanical Code); correct name","56145","https://lpsn.dsmz.de/variety/scytonema-crispum-minus"
"Scytonema","crustaceum","alatum",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","55177","https://lpsn.dsmz.de/variety/scytonema-crustaceum-alatum"
"Scytonema","crustaceum","incrustans",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","39965","https://lpsn.dsmz.de/variety/scytonema-crustaceum-incrustans"
"Scytonema","cuatrecasasii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49722","https://lpsn.dsmz.de/species/scytonema-cuatrecasasii"
"Scytonema","densum",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","40340","https://lpsn.dsmz.de/species/scytonema-densum"
"Scytonema","dilatatum","majus","Fig. 2, A and B","Form; new form; validly published under the ICN (Botanical Code); correct name","55950","https://lpsn.dsmz.de/form/scytonema-dilatatum-majus"
"Scytonema","drepanocladorum",NA,"Figure 1","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49151","https://lpsn.dsmz.de/species/scytonema-drepanocladorum"
"Scytonema","drilosiphon",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","51733","https://lpsn.dsmz.de/species/scytonema-drilosiphon"
"Scytonema","dubium",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49600","https://lpsn.dsmz.de/species/scytonema-dubium"
"Scytonema","dzschambulicum",NA,"In collect. Acad. Sc. Kasachst. (Alma-Ata) conservatur","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","44116","https://lpsn.dsmz.de/species/scytonema-dzschambulicum"
"Scytonema","echeverriae",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","38146","https://lpsn.dsmz.de/species/scytonema-echeverriae"
"Scytonema","elenkinii",NA,NA,"Species; comb. nov.; validly published under the ICN (Botanical Code); correct name","40500","https://lpsn.dsmz.de/species/scytonema-elenkinii"
"Scytonema","endolithicum",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","44064","https://lpsn.dsmz.de/species/scytonema-endolithicum"
"Scytonema","evanescens",NA,"1482","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","42548","https://lpsn.dsmz.de/species/scytonema-evanescens"
"Scytonema","exile",NA,NA,"Species; nom. nov.; validly published under the ICN (Botanical Code); correct name","40501","https://lpsn.dsmz.de/species/scytonema-exile"
"Scytonema","figuratum","leprieurii",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","39964","https://lpsn.dsmz.de/variety/scytonema-figuratum-leprieurii"
"Scytonema","figuratum","samoense",NA,"Variety; new variety; validly published under the ICN (Botanical Code); correct name","67406","https://lpsn.dsmz.de/variety/scytonema-figuratum-samoense"
"Scytonema","flavoviride",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","40332","https://lpsn.dsmz.de/species/scytonema-flavoviride"
"Scytonema","foetidum",NA,"NUACC 6; QBG 131045","Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","67254","https://lpsn.dsmz.de/species/scytonema-foetidum"
"Scytonema","foliicola",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","49599","https://lpsn.dsmz.de/species/scytonema-foliicola"
"Scytonema","fremyii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","51357","https://lpsn.dsmz.de/species/scytonema-fremyii"
"Scytonema","fritschii",NA,NA,"Species; sp. nov.; validly published under the ICN (Botanical Code); correct name","46465","https://lpsn.dsmz.de/species/scytonema-fritschii"
"Scytonema","geitleri","tenue","no figure","Variety; new variety; validly published under the ICN (Botanical Code); correct name","50049","https://lpsn.dsmz.de/variety/scytonema-geitleri-tenue"
