#OTU	ID	taxonomy
10697	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoculleus;hydrogenitrophicus
10698	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoculleus;marisnigri
10699	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoculleus;methanifontis
10700	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoculleus;nereidis
10701	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoculleus;oceani
10702	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoculleus;palmolei
10703	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoculleus;receptaculi
10704	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoculleus;sediminis
10705	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoculleus;submarinus
10706	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoculleus;taiwanensis
10707	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoculleus;thermophilus
10708	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoeremita;antiquus
10709	1.0	Methanobacteriota;Methanococci;Methanococcales;Methanococcaceae;Methanofervidicoccus;abyssi
10710	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanofollis;aquaemaris
10711	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanofollis;ethanolicus
10712	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanofollis;fontis
10713	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanofollis;formosanus
10714	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanofollis;liminatans
10715	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanofollis;tationis
10716	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanogenium;cariaci
10717	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanogenium;frigidum
10718	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanogenium;marinum
10719	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanogenium;organophilum
10720	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanohalobium;evestigatum
10721	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanohalophilus;halophilus
10722	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanohalophilus;levihalophilus
10723	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanohalophilus;mahii
10724	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanohalophilus;portucalensis
10725	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanohalophilus;profundi
10726	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanolacinia;paynteri
10727	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanolacinia;petrolearia
10728	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanoregulaceae;Methanolinea;mesophila
10729	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanoregulaceae;Methanolinea;tarda
10730	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanolobus;bombayensis
10731	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanolobus;chelungpuianus
10732	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanolobus;halotolerans
10733	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanolobus;mangrovi
10734	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanolobus;oregonensis
10735	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanolobus;profundi
10736	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanolobus;psychrotolerans
10737	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanolobus;sediminis
10738	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanolobus;taylorii
10739	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanolobus;tindarius
10740	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanolobus;vulcani
10741	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanolobus;zinderi
10742	1.0	Methanobacteriota;Thermoplasmata;Methanomassiliicoccales;Methanomassiliicoccaceae;Methanomassiliicoccus;luminyensis
10743	1.0	Methanobacteriota;Thermoplasmata;Methanomassiliicoccales;Methanomethylophilaceae;Methanomethylophilus;alvi
10744	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanomethylovorans;hollandica
10745	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanomethylovorans;thermophila
10746	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanomethylovorans;uponensis
10747	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanomicrobium;mobile
10748	1.0	Methanobacteriota;Methanonatronarchaeia;Methanonatronarchaeales;Methanonatronarchaeaceae;Methanonatronarchaeum;thermophilum
10749	1.0	Methanobacteriota;Methanosarcinia;Methanocellales;Methanocellaceae;Methanooceanicella;nereidis
10750	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoplanus;endosymbiosus
10751	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoplanus;limicola
10752	1.0	Methanobacteriota;Methanopyri;Methanopyrales;Methanopyraceae;Methanopyrus;kandleri
10753	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanoregulaceae;Methanoregula;boonei
10754	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanoregulaceae;Methanoregula;formicica
10755	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanosalsum;natronophilum
10756	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanosalsum;zhilinae
10757	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;acetivorans
10758	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;baltica
10759	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;barkeri
10760	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;flavescens
10761	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;horonobensis
10762	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;lacustris
10763	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;mazei
10764	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;semesiae
10765	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;siciliae
10766	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;soligelidi
10767	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;spelaei
10768	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;subterranea
10769	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;thermophila
10770	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanosarcinaceae;Methanosarcina;vacuolata
10771	1.0	Methanobacteriota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanosphaera;cuniculi
10772	1.0	Methanobacteriota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanosphaera;stadtmanae
10773	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanoregulaceae;Methanosphaerula;palustris
10774	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanospirillaceae;Methanospirillum;hungatei
10775	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanospirillaceae;Methanospirillum;lacunae
10776	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanospirillaceae;Methanospirillum;psychrodurum
10777	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanospirillaceae;Methanospirillum;purgamenti
10778	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanospirillaceae;Methanospirillum;stamsii
10779	1.0	Methanobacteriota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanothermobacter;crinale
10780	1.0	Methanobacteriota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanothermobacter;defluvii
10781	1.0	Methanobacteriota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanothermobacter;marburgensis
10782	1.0	Methanobacteriota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanothermobacter;tenebrarum
10783	1.0	Methanobacteriota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanothermobacter;thermautotrophicus
10784	1.0	Methanobacteriota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanothermobacter;thermoflexus
10785	1.0	Methanobacteriota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanothermobacter;thermophilus
10786	1.0	Methanobacteriota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanothermobacter;wolfei
10787	1.0	Methanobacteriota;Methanococci;Methanococcales;Methanococcaceae;Methanothermococcus;okinawensis
10788	1.0	Methanobacteriota;Methanococci;Methanococcales;Methanococcaceae;Methanothermococcus;thermolithotrophicus
10789	1.0	Methanobacteriota;Methanobacteria;Methanobacteriales;Methanothermaceae;Methanothermus;fervidus
10790	1.0	Methanobacteriota;Methanobacteria;Methanobacteriales;Methanothermaceae;Methanothermus;sociabilis
10791	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanotrichaceae;Methanothrix;harundinacea
10792	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanotrichaceae;Methanothrix;soehngenii
10793	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methanotrichaceae;Methanothrix;thermoacetophila
10794	1.0	Methanobacteriota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanotorris;formicicus
10795	1.0	Methanobacteriota;Methanococci;Methanococcales;Methanocaldococcaceae;Methanotorris;igneus
10796	1.0	Methanobacteriota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanovulcanius;yangii
10797	1.0	Methanobacteriota;Methanosarcinia;Methanosarcinales;Methermicoccaceae;Methermicoccus;shengliensis
10798	1.0	Verrucomicrobiota;VerrucomicrobiotaNoClass;Methylacidiphilales;Methylacidiphilaceae;Methylacidiphilum;kamchatkense
10799	1.0	Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Methylarcula;marina
10800	1.0	Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Methylarcula;terricola
10801	1.0	Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Methylibium;petroleiphilum
10802	1.0	Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Methylibium;rhizosphaerae
10803	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylicorpusculum;oleiharenae
10804	1.0	Pseudomonadota;Betaproteobacteria;Spirillales;Methylophilaceae;Methylobacillus;arboreus
10805	1.0	Pseudomonadota;Betaproteobacteria;Spirillales;Methylophilaceae;Methylobacillus;caricis
10806	1.0	Pseudomonadota;Betaproteobacteria;Spirillales;Methylophilaceae;Methylobacillus;flagellatus
10807	1.0	Pseudomonadota;Betaproteobacteria;Spirillales;Methylophilaceae;Methylobacillus;glycogenes
10808	1.0	Pseudomonadota;Betaproteobacteria;Spirillales;Methylophilaceae;Methylobacillus;gramineus
10809	1.0	Pseudomonadota;Betaproteobacteria;Spirillales;Methylophilaceae;Methylobacillus;methanolivorans
10810	1.0	Pseudomonadota;Betaproteobacteria;Spirillales;Methylophilaceae;Methylobacillus;pratensis
10811	1.0	Pseudomonadota;Betaproteobacteria;Spirillales;Methylophilaceae;Methylobacillus;rhizosphaerae
10812	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylobacter;luteus
10813	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylobacter;marinus
10814	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylobacter;psychrophilus
10815	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylobacter;svalbardensis
10816	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylobacter;tundripaludum
10817	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylobacter;whittenburyi
10818	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;adhaesivum
10819	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;aerolatum
10820	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;ajmalii
10821	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;amylolyticum
10822	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;aquaticum
10823	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;brachiatum
10824	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;brachythecii
10825	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;bullatum
10826	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;cerastii
10827	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;crusticola
10828	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;currus
10829	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;dankookense
10830	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;dichloromethanicum
10831	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;dichloromethanicum
10832	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;durans
10833	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;frigidaeris
10834	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;fujisawaense
10835	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;gnaphalii
10836	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;goesingense
10837	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;gossipiicola
10838	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;gregans
10839	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;guangdongense
10840	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;haplocladii
10841	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;hispanicum
10842	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;iners
10843	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;isbiliense
10844	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;jeotgali
10845	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;komagatae
10846	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;ligniniphilum
10847	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;litchii
10848	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;longum
10849	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;marchantiae
10850	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;mesophilicum
10851	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;nigriterrae
10852	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;nodulans
10853	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;nonmethylotrophicum
10854	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;organophilum
10855	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;oryzae
10856	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;oryzihabitans
10857	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;oxalidis
10858	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;persicinum
10859	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;phyllosphaerae
10860	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;phyllostachyos
10861	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;planeticum
10862	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;platani
10863	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;pseudosasicola
10864	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;radiotolerans
10865	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;segetis
10866	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;soli
10867	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;symbioticum
10868	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;tardum
10869	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;tarhaniae
10870	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;terricola
10871	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;thuringiense
10872	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;trifolii
10873	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Methylobacterium;variabile
10874	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Pleomorphomonadaceae;Methylobrevis;albus
10875	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Pleomorphomonadaceae;Methylobrevis;pamukkalensis
10876	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylocaldum;gracile
10877	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylocaldum;marinum
10878	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylocaldum;szegediense
10879	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylocaldum;tepidum
10880	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Methylocapsa;acidiphila
10881	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Methylocapsa;aurea
10882	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Methylocapsa;palsarum
10883	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Methyloceanibacter;caenitepidi
10884	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Methyloceanibacter;marginalis
10885	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Methyloceanibacter;methanicus
10886	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Methyloceanibacter;stevinii
10887	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Methyloceanibacter;superfactus
10888	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Methylocella;palustris
10889	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Methylocella;silvestris
10890	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Methylocella;tundrae
10891	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylococcus;capsulatus
10892	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylococcus;geothermalis
10893	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylococcus;mesophilus
10894	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylococcus;mobilis
10895	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylococcus;thermophilus
10896	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylocucumis;oryzae
10897	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylocystaceae;Methylocystis;bryophila
10898	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylocystaceae;Methylocystis;echinoides
10899	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylocystaceae;Methylocystis;heyeri
10900	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylocystaceae;Methylocystis;hirsuta
10901	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylocystaceae;Methylocystis;iwaonis
10902	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylocystaceae;Methylocystis;parva
10903	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylocystaceae;Methylocystis;rosea
10904	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylocystaceae;Methylocystis;silviterrae
10905	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylocystaceae;Methylocystis;suflitae
10906	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Methyloferula;stellata
10907	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylogaea;oryzae
10908	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methyloglobulus;morosus
10909	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylothermaceae;Methylohalobius;crimeensis
10910	1.0	Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Methylohalomonas;lacus
10911	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Methyloligella;halotolerans
10912	1.0	Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Methyloligella;solikamskensis
10913	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomagnum;ishizawai
10914	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylothermaceae;Methylomarinovum;caldicuralii
10915	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylothermaceae;Methylomarinovum;tepidoasis
10916	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomarinum;vadi
10917	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomicrobium;agile
10918	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomicrobium;album
10919	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomicrobium;japanense
10920	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomicrobium;lacus
10921	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomicrobium;pelagicum
10922	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomonas;albis
10923	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomonas;aurantiaca
10924	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomonas;aurea
10925	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomonas;defluvii
10926	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomonas;fluvii
10927	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomonas;fodinarum
10928	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomonas;koyamae
10929	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomonas;lenta
10930	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomonas;methanica
10931	1.0	Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomonas;paludis
